game_id,period,start_event,end_event,start_time,end_time,home_lineup,away_lineup,home_3pt_made,home_points,home_assists,home_def_rebounds,home_fouls,home_2pt_made,home_turnovers,home_ft_made,home_off_rebounds,away_def_rebounds,away_2pt_made,away_points,away_assists,away_3pt_made,away_steals,away_fouls,away_blocks,away_off_rebounds,duration,home_steals,away_turnovers,home_blocks,away_ft_made
0022301187,2,257,344,4:29,7:24,"('Evan Mobley', 'Georges Niang', 'Isaac Okoro', 'Jarrett Allen', 'Max Strus')","('Bryce McGowens', 'Leaky Black', 'Marques Bolden', 'Nick Smith Jr.')",5.0,28.0,9.0,4.0,1.0,6.0,2.0,1.0,1.0,4.0,8.0,25.0,7.0,3.0,2.0,2.0,1.0,2.0,545,1.0,2.0,,
0022301187,3,344,366,7:24,5:42,"('Emoni Bates', 'Evan Mobley', 'Georges Niang', 'Jarrett Allen', 'Max Strus')","('Bryce McGowens', 'Leaky Black', 'Marques Bolden', 'Nick Smith Jr.')",,5.0,2.0,,2.0,2.0,,1.0,,1.0,,5.0,1.0,1.0,,,,,102,1.0,1.0,,2.0
0022301187,3,366,367,5:42,5:42,"('Emoni Bates', 'Evan Mobley', 'Georges Niang', 'Marcus Morris Sr.', 'Max Strus')","('Bryce McGowens', 'Leaky Black', 'Marques Bolden', 'Nick Smith Jr.')",,,,,,,,,,,,,,,,,,,0,,,,
0022301187,3,367,368,5:42,5:42,"('Emoni Bates', 'Evan Mobley', 'Georges Niang', 'Marcus Morris Sr.', 'Max Strus')","('Amari Bailey', 'Bryce McGowens', 'Leaky Black', 'Marques Bolden')",,,,,,,,,,,,,,,,,,,0,,,,
0022301187,3,368,385,5:42,4:38,"('Emoni Bates', 'Evan Mobley', 'Georges Niang', 'Marcus Morris Sr.', 'Max Strus')","('Amari Bailey', 'Bryce McGowens', 'Leaky Black')",1.0,3.0,,,,,1.0,,2.0,,,5.0,1.0,1.0,,,,,64,,,,2.0
0022301187,3,385,395,4:38,4:14,"('Emoni Bates', 'Evan Mobley', 'Georges Niang', 'Marcus Morris Sr.', 'Max Strus')","('Amari Bailey', 'Leaky Black', 'Marques Bolden')",,,,,,,,,,,1.0,2.0,1.0,,,,1.0,,24,,,,
0022301187,3,395,396,4:14,4:14,"('Emoni Bates', 'Evan Mobley', 'Georges Niang', 'Isaiah Mobley', 'Marcus Morris Sr.')","('Amari Bailey', 'Leaky Black', 'Marques Bolden')",,,,,,,,,,,,,,,,,,,0,,,,
0022301187,3,396,449,4:14,3:15,"('Emoni Bates', 'Evan Mobley', 'Isaac Okoro', 'Isaiah Mobley', 'Marcus Morris Sr.')","('Amari Bailey', 'Leaky Black', 'Marques Bolden')",1.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,59,,,,
0022301187,3,449,450,3:15,3:15,"('Emoni Bates', 'Evan Mobley', 'Isaac Okoro', 'Isaiah Mobley', 'Marcus Morris Sr.')","('Amari Bailey', 'Leaky Black', 'Marques Bolden', 'Nick Smith Jr.')",,,,,,,,,,,,,,,,,,,0,,,,
0022301187,3,450,425,3:15,2:17,"('Emoni Bates', 'Evan Mobley', 'Isaac Okoro', 'Isaiah Mobley', 'Marcus Morris Sr.')","('Aleksej Pokusevski', 'Amari Bailey', 'Leaky Black', 'Nick Smith Jr.')",,4.0,1.0,,,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,58,1.0,1.0,,
0022301187,3,425,478,2:17,10:25,"('Emoni Bates', 'Evan Mobley', 'Isaac Okoro', 'Isaiah Mobley', 'Marcus Morris Sr.')","('Aleksej Pokusevski', 'Amari Bailey', 'Leaky Black', 'Marques Bolden', 'Nick Smith Jr.')",2.0,10.0,2.0,3.0,,2.0,1.0,,1.0,1.0,2.0,4.0,3.0,,,1.0,1.0,1.0,232,,1.0,,
0022301187,4,478,500,10:25,7:59,"('Emoni Bates', 'Evan Mobley', 'Isaiah Mobley', 'Marcus Morris Sr.', 'Max Strus')","('Aleksej Pokusevski', 'Amari Bailey', 'Leaky Black', 'Marques Bolden', 'Nick Smith Jr.')",1.0,5.0,1.0,1.0,,1.0,1.0,,,2.0,2.0,10.0,3.0,2.0,1.0,1.0,,,146,,,,
0022301187,4,500,519,7:59,6:39,"('Emoni Bates', 'Evan Mobley', 'Isaiah Mobley', 'Marcus Morris Sr.', 'Max Strus')","('Aleksej Pokusevski', 'Amari Bailey', 'Leaky Black', 'Marques Bolden', 'Tre Mann')",,2.0,,2.0,,1.0,1.0,,,2.0,1.0,2.0,1.0,,,1.0,,,80,,,,
0022301187,4,519,520,6:39,6:39,"('Emoni Bates', 'Evan Mobley', 'Isaiah Mobley', 'Marcus Morris Sr.', 'Tristan Thompson')","('Aleksej Pokusevski', 'Amari Bailey', 'Leaky Black', 'Marques Bolden', 'Tre Mann')",,,,,,,,,,,,,,,,,,,0,,,,
0022301187,4,520,534,6:39,5:55,"('Emoni Bates', 'Evan Mobley', 'Isaiah Mobley', 'Marcus Morris Sr.', 'Tristan Thompson')","('Aleksej Pokusevski', 'Amari Bailey', 'Leaky Black', 'Marques Bolden', 'Nick Smith Jr.')",,,,2.0,,,,,,2.0,,,,,,,,,44,,,,
0022301187,4,534,594,5:55,0:00,"('Emoni Bates', 'Evan Mobley', 'Isaiah Mobley', 'Marcus Morris Sr.', 'Tristan Thompson')","('Amari Bailey', 'Leaky Black', 'Marques Bolden', 'Nick Smith Jr.')",,2.0,,2.0,2.0,1.0,4.0,,1.0,6.0,3.0,18.0,2.0,3.0,4.0,1.0,3.0,2.0,355,,1.0,,3.0
0022301191,1,2,72,12:00,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Patrick Beverley')",,7.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,7.0,3.0,15.0,3.0,2.0,1.0,1.0,1.0,3.0,326,,1.0,1.0,3.0
0022301191,1,72,73,6:34,6:34,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Patrick Beverley')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,1,73,90,6:34,4:43,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Jonathan Isaac', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",2.0,6.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,111,1.0,1.0,,
0022301191,1,90,105,4:43,4:02,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,1.0,,2.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,41,,,,1.0
0022301191,1,105,106,4:02,4:02,"('Cole Anthony', 'Franz Wagner', 'Gary Harris', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Pat Connaughton')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,1,106,122,4:02,3:03,"('Cole Anthony', 'Franz Wagner', 'Gary Harris', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",,2.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,,,,,1.0,59,,,,
0022301191,1,122,123,3:03,3:03,"('Cole Anthony', 'Gary Harris', 'Joe Ingles', 'Moritz Wagner', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,1,123,131,3:03,2:16,"('Cole Anthony', 'Gary Harris', 'Joe Ingles', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,47,,,,
0022301191,1,131,176,2:16,10:19,"('Cole Anthony', 'Joe Ingles', 'Markelle Fultz', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",,6.0,2.0,3.0,1.0,3.0,2.0,,,3.0,1.0,8.0,2.0,1.0,2.0,,,,237,1.0,2.0,,3.0
0022301191,2,176,194,10:19,8:18,"('Cole Anthony', 'Joe Ingles', 'Markelle Fultz', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley')",,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,3.0,,,,,1.0,,121,,,1.0,1.0
0022301191,2,194,195,8:18,8:18,"('Cole Anthony', 'Markelle Fultz', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,2,195,196,8:18,8:18,"('Cole Anthony', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,2,196,197,8:18,8:18,"('Franz Wagner', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,2,197,215,8:18,7:15,"('Franz Wagner', 'Jalen Suggs', 'Moritz Wagner', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Malik Beasley')",,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,3.0,1.0,,1.0,,,,63,,,,1.0
0022301191,2,215,216,7:15,7:15,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Malik Beasley')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,2,216,228,7:15,6:16,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton')",1.0,5.0,2.0,1.0,,1.0,,,,,,3.0,1.0,1.0,,,,,59,,,,
0022301191,2,228,257,6:16,3:44,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Paolo Banchero')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton')",,6.0,,4.0,1.0,1.0,1.0,4.0,,,,,,,1.0,2.0,,,152,1.0,1.0,,
0022301191,2,257,280,3:44,2:06,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Paolo Banchero')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton')",,2.0,,2.0,1.0,1.0,,,,2.0,,3.0,,,,2.0,,,98,,1.0,1.0,3.0
0022301191,2,280,298,2:06,0:19,"('Franz Wagner', 'Gary Harris', 'Jalen Suggs', 'Paolo Banchero', 'Wendell Carter Jr.')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton')",,6.0,,3.0,1.0,2.0,,2.0,,1.0,,,,,,1.0,,,107,,,,
0022301191,2,298,355,0:19,6:45,"('Franz Wagner', 'Gary Harris', 'Jonathan Isaac', 'Paolo Banchero', 'Wendell Carter Jr.')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton')",1.0,13.0,3.0,1.0,1.0,5.0,1.0,,1.0,2.0,3.0,11.0,2.0,1.0,,1.0,1.0,1.0,334,2.0,3.0,,2.0
0022301191,3,355,367,6:45,5:27,"('Franz Wagner', 'Gary Harris', 'Jonathan Isaac', 'Paolo Banchero', 'Wendell Carter Jr.')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Malik Beasley')",,2.0,1.0,,,1.0,,,,2.0,3.0,6.0,,,,,,,78,,,,
0022301191,3,367,378,5:27,4:25,"('Franz Wagner', 'Gary Harris', 'Paolo Banchero', 'Wendell Carter Jr.')","('Bobby Portis', 'Brook Lopez', 'Damian Lillard', 'Khris Middleton', 'Malik Beasley')",,4.0,,,1.0,2.0,,,1.0,,,,,,,,,,62,1.0,1.0,,
0022301191,3,378,394,4:25,3:20,"('Franz Wagner', 'Gary Harris', 'Paolo Banchero', 'Wendell Carter Jr.')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley')",,2.0,1.0,1.0,2.0,1.0,,,,1.0,,3.0,,,,,1.0,,65,,,,3.0
0022301191,3,394,395,3:20,3:20,"('Gary Harris', 'Joe Ingles', 'Paolo Banchero', 'Wendell Carter Jr.')","('Brook Lopez', 'Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,3,395,422,3:20,1:12,"('Gary Harris', 'Joe Ingles', 'Paolo Banchero', 'Wendell Carter Jr.')","('Brook Lopez', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley', 'Pat Connaughton')",2.0,8.0,3.0,2.0,1.0,1.0,,,,,1.0,4.0,,,,2.0,,,128,,,1.0,2.0
0022301191,3,422,423,1:12,1:12,"('Cole Anthony', 'Joe Ingles', 'Paolo Banchero', 'Wendell Carter Jr.')","('Brook Lopez', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley', 'Pat Connaughton')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,3,423,424,1:12,1:12,"('Cole Anthony', 'Joe Ingles', 'Paolo Banchero', 'Wendell Carter Jr.')","('Damian Lillard', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley', 'Pat Connaughton')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,3,424,466,1:12,10:44,"('Cole Anthony', 'Joe Ingles', 'Paolo Banchero', 'Wendell Carter Jr.')","('Bobby Portis', 'Damian Lillard', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton')",1.0,7.0,1.0,2.0,1.0,,1.0,4.0,,1.0,,5.0,1.0,1.0,1.0,2.0,,,148,,1.0,,2.0
0022301191,4,466,478,10:44,9:39,"('Cole Anthony', 'Joe Ingles', 'Paolo Banchero', 'Wendell Carter Jr.')","('Bobby Portis', 'Jae Crowder', 'Malik Beasley', 'Pat Connaughton', 'Patrick Beverley')",,2.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,65,,,,
0022301191,4,478,487,9:39,9:15,"('Cole Anthony', 'Joe Ingles', 'Paolo Banchero', 'Wendell Carter Jr.')","('Bobby Portis', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley', 'Patrick Beverley')",,1.0,,,,,,1.0,2.0,,,,,,,1.0,,,24,,,,
0022301191,4,487,507,9:15,7:33,"('Cole Anthony', 'Joe Ingles', 'Jonathan Isaac', 'Wendell Carter Jr.')","('Bobby Portis', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley', 'Patrick Beverley')",,7.0,1.0,1.0,1.0,3.0,,1.0,,,1.0,2.0,,,,1.0,,,102,2.0,2.0,,
0022301191,4,507,516,7:33,7:09,"('Cole Anthony', 'Joe Ingles', 'Jonathan Isaac', 'Wendell Carter Jr.')","('Brook Lopez', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley', 'Patrick Beverley')",1.0,5.0,1.0,,,,,2.0,,,,,,,,,,,24,1.0,1.0,,
0022301191,4,516,517,7:09,7:09,"('Cole Anthony', 'Joe Ingles', 'Moritz Wagner', 'Wendell Carter Jr.')","('Brook Lopez', 'Jae Crowder', 'Khris Middleton', 'Malik Beasley', 'Patrick Beverley')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,4,517,518,7:09,7:09,"('Cole Anthony', 'Joe Ingles', 'Moritz Wagner', 'Wendell Carter Jr.')","('Andre Jackson Jr.', 'Brook Lopez', 'Jae Crowder', 'Khris Middleton', 'Patrick Beverley')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,4,518,519,7:09,7:09,"('Cole Anthony', 'Joe Ingles', 'Moritz Wagner', 'Wendell Carter Jr.')","('Andre Jackson Jr.', 'Brook Lopez', 'Jae Crowder', 'Khris Middleton', 'Thanasis Antetokounmpo')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,4,519,520,7:09,7:09,"('Cole Anthony', 'Joe Ingles', 'Moritz Wagner', 'Wendell Carter Jr.')","('Andre Jackson Jr.', 'Brook Lopez', 'Jae Crowder', 'Ryan Rollins', 'Thanasis Antetokounmpo')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,4,520,521,7:09,7:09,"('Cole Anthony', 'Joe Ingles', 'Moritz Wagner', 'Wendell Carter Jr.')","('Andre Jackson Jr.', 'Brook Lopez', 'MarJon Beauchamp', 'Ryan Rollins', 'Thanasis Antetokounmpo')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,4,521,543,7:09,5:16,"('Cole Anthony', 'Joe Ingles', 'Moritz Wagner', 'Wendell Carter Jr.')","('Andre Jackson Jr.', 'MarJon Beauchamp', 'Ryan Rollins', 'Thanasis Antetokounmpo', 'TyTy Washington Jr.')",1.0,5.0,2.0,,,1.0,1.0,,,,3.0,6.0,3.0,,1.0,,,,113,,,,
0022301191,4,543,544,5:16,5:16,"('Anthony Black', 'Cole Anthony', 'Moritz Wagner', 'Wendell Carter Jr.')","('Andre Jackson Jr.', 'MarJon Beauchamp', 'Ryan Rollins', 'Thanasis Antetokounmpo', 'TyTy Washington Jr.')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,4,544,545,5:16,5:16,"('Anthony Black', 'Cole Anthony', 'Jett Howard', 'Moritz Wagner', 'Wendell Carter Jr.')","('Andre Jackson Jr.', 'MarJon Beauchamp', 'Ryan Rollins', 'Thanasis Antetokounmpo', 'TyTy Washington Jr.')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,4,545,561,5:16,3:53,"('Anthony Black', 'Caleb Houstan', 'Cole Anthony', 'Jett Howard', 'Moritz Wagner')","('Andre Jackson Jr.', 'MarJon Beauchamp', 'Ryan Rollins', 'Thanasis Antetokounmpo', 'TyTy Washington Jr.')",1.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,83,1.0,1.0,1.0,
0022301191,4,561,562,3:53,3:53,"('Anthony Black', 'Caleb Houstan', 'Cole Anthony', 'Goga Bitadze', 'Jett Howard')","('Andre Jackson Jr.', 'MarJon Beauchamp', 'Ryan Rollins', 'Thanasis Antetokounmpo', 'TyTy Washington Jr.')",,,,,,,,,,,,,,,,,,,0,,,,
0022301191,4,562,604,3:53,0:00,"('Anthony Black', 'Caleb Houstan', 'Chuma Okeke', 'Goga Bitadze', 'Jett Howard')","('Andre Jackson Jr.', 'MarJon Beauchamp', 'Ryan Rollins', 'Thanasis Antetokounmpo', 'TyTy Washington Jr.')",1.0,7.0,1.0,4.0,2.0,1.0,3.0,2.0,,3.0,3.0,9.0,3.0,1.0,2.0,1.0,,,233,1.0,1.0,,
0022301196,1,2,65,12:00,6:50,"('Chet Holmgren', 'Jalen Williams', 'Josh Giddey', 'Luguentz Dort', 'Shai Gilgeous-Alexander')","('Dwight Powell', 'Jaden Hardy', 'Josh Green', 'Olivier-Maxence Prosper', 'Tim Hardaway Jr.')",,15.0,4.0,4.0,2.0,7.0,1.0,1.0,3.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,310,,3.0,1.0,1.0
0022301196,1,65,66,6:50,6:50,"('Chet Holmgren', 'Jalen Williams', 'Josh Giddey', 'Luguentz Dort', 'Shai Gilgeous-Alexander')","('Brandon Williams', 'Dwight Powell', 'Josh Green', 'Olivier-Maxence Prosper', 'Tim Hardaway Jr.')",,,,,,,,,,,,,,,,,,,0,,,,
0022301196,1,66,81,6:50,5:27,"('Chet Holmgren', 'Jalen Williams', 'Josh Giddey', 'Luguentz Dort', 'Shai Gilgeous-Alexander')","('Brandon Williams', 'Josh Green', 'Markieff Morris', 'Olivier-Maxence Prosper', 'Tim Hardaway Jr.')",,4.0,1.0,,1.0,2.0,,,,1.0,2.0,7.0,2.0,1.0,,,,,83,,,,
0022301196,1,81,91,5:27,5:15,"('Chet Holmgren', 'Gordon Hayward', 'Jalen Williams', 'Josh Giddey', 'Luguentz Dort')","('Brandon Williams', 'Josh Green', 'Markieff Morris', 'Olivier-Maxence Prosper', 'Tim Hardaway Jr.')",,,,1.0,,,,,,,,,,,,,,,12,,,,
0022301196,1,91,106,5:15,4:08,"('Gordon Hayward', 'Jalen Williams', 'Jaylin Williams', 'Josh Giddey', 'Luguentz Dort')","('Brandon Williams', 'Josh Green', 'Markieff Morris', 'Olivier-Maxence Prosper', 'Tim Hardaway Jr.')",1.0,3.0,1.0,1.0,,,,,,2.0,,3.0,1.0,1.0,,,,,67,,,,
